Neighborhood,quarter,year,time,NeighNum,OffenseCount,qtr_numeric,level,pop_2010,pop_2020,age_under18_2010,age_under18_2020,age_1864_2010,age_1864_2020,age_over65_2010,age_over65_2020,median_age_2010,median_age_2020,area_sq_mile_2010,area_sq_mile_2020,pop_black_2010,pop_black_2020,pop_white_2010,pop_white_2020,pop_hispanic_2010,pop_hispanic_2020,rentburd_pct_2010,rentburd_pct_2020,home_owner_pct_2010,home_owner_pct_2020,turnout_2020,no_ged_2010,no_ged_2020,BA_or_higher_2010,BA_or_higher_2020,tree_canopy_pct_2020,poverty_rate_2010,poverty_rate_2020,expDate,pct_white_2020,pct_black_2020,pct_hispanic_2020
Hosford-Abernethy,2020 Q3,2020,23,41,182,2020.5,4,7312,7713,1024,1089,5762,5661,526,963,36.86441040039063,39.14288711547852,1.300564885139465,1.294402599334717,120,197,6722,6979,275,497,0.4810866117477417,0.3738162219524384,0.5024315118789673,0.5560221672058105,0.7993659377098083,0.02633356116712093,0.02604722790420055,0.6129385828971863,0.6357313394546509,0.1795643866062164,0.1413323134183884,0.08215714246034622,2024-02-09,0.9048359911837158,0.02554129391935693,0.06443666537015429
Humboldt,2020 Q3,2020,23,42,108,2020.5,4,5110,5513,997,875,3778,4158,335,480,32.93853378295898,36.03562545776367,0.5497918725013733,0.549881637096405,1450,1172,3219,3944,596,568,0.5056453943252563,0.3953079879283905,0.5333823561668396,0.5134546160697937,0.6862871646881104,0.0764678493142128,0.02472015470266342,0.414628654718399,0.6512219309806824,0.2081679552793503,0.2557266652584076,0.1127342060208321,2024-02-09,0.7153999637221113,0.21258842735352804,0.10302920370034464
Irvington,2020 Q3,2020,23,43,83,2020.5,4,8501,8852,1680,1510,5946,5749,875,1593,40.51592636108398,41.95815658569336,0.8619025871157646,0.8620477914810181,679,588,7491,7854,391,600,0.4229882061481476,0.4097268581390381,0.6168595552444458,0.5787540078163147,0.8435031175613403,0.02759380638599396,0.0179202388972044,0.6511216759681702,0.7311909198760986,0.3662683069705963,0.07087135314941406,0.04952909052371979,2024-02-09,0.8872571170356981,0.06642566651604158,0.06778129236330772
Kenton,2020 Q3,2020,23,44,179,2020.5,4,7272,8088,1481,1376,5203,5945,588,767,35.19524383544922,37.5327262878418,3.434577703475952,3.446050643920898,1159,916,5322,6379,878,937,0.6353914737701416,0.5114327073097229,0.6760960221290588,0.6856920719146729,0.7492550611495972,0.1410492658615112,0.04980863258242607,0.357365757226944,0.5026248097419739,0.1563581228256226,0.1316844969987869,0.09111465513706207,2024-02-09,0.7886993076162215,0.1132542037586548,0.11585064292779426
Kerns,2020 Q3,2020,23,45,223,2020.5,4,5340,6958,419,490,4600,5898,321,570,34.62934494018555,35.76543426513672,0.8264292478561401,0.826576292514801,186,323,4896,6067,349,658,0.4565751850605011,0.4479618668556213,0.2460853457450867,0.1745209395885468,0.7184600830078125,0.02839593775570393,0.0363980233669281,0.5341364741325378,0.6762343645095825,0.1803668737411499,0.2261582911014557,0.1182096973061562,2024-02-09,0.8719459614831848,0.046421385455590686,0.09456740442655935
King,2020 Q3,2020,23,46,119,2020.5,4,6103,6775,1124,1180,4571,4992,409,602,33.32051086425781,36.15532302856445,0.6323684453964233,0.6324724555015564,1780,1361,3964,4929,658,738,0.5843939781188965,0.43110391497612,0.4801068603992462,0.4803720712661743,0.7260341048240662,0.08206942677497864,0.02844170853495598,0.4512963593006134,0.563357412815094,0.2127789855003357,0.2274645864963531,0.1317787915468216,2024-02-09,0.7275276752767528,0.20088560885608855,0.108929889298893
Laurelhurst,2020 Q3,2020,23,47,69,2020.5,4,4633,4878,1111,1138,2983,2841,539,899,43.18212890625,43.64046859741211,0.6677953004837036,0.667917788028717,75,119,4370,4490,156,269,0.3609022796154022,0.4440623819828033,0.8637992739677429,0.78662109375,0.9377005100250244,0.04011411592364311,0.01782798208296299,0.71418297290802,0.7390751242637634,0.3775681555271149,0.03213464468717575,0.03054501675069332,2024-02-09,0.9204592045920459,0.024395243952439524,0.05514555145551456
Lents,2020 Q3,2020,23,48,409,2020.5,4,20454,22236,5061,4584,13213,14794,2180,2858,35.46827697753906,37.76908493041992,3.689478605985641,3.690140724182129,1278,1787,14308,14390,3198,3695,0.5246796011924744,0.4425888359546661,0.5442822575569153,0.5661652088165283,0.5496261119842529,0.2162164002656937,0.1423054039478302,0.1481728553771973,0.2774192988872528,0.230579286813736,0.2169755399227142,0.1436474919319153,2024-02-09,0.6471487677639863,0.08036517359237273,0.16617197337650658
Linnton,2020 Q3,2020,23,49,32,2020.5,4,669,784,113,132,488,519,67,133,43.2985954284668,43.1900520324707,8.224177837371826,9.485746383666992,4,16,635,715,22,68,0.8385783433914185,0.647689700126648,0.7924773693084717,0.8159343004226685,0.7707275748252869,0.003528471337631345,0.02539128251373768,0.4585348069667816,0.6222579479217529,0.3621876537799835,0.1038955301046371,0.08564078062772751,2024-02-09,0.9119897959183674,0.02040816326530612,0.08673469387755102
Lloyd,2020 Q3,2020,23,50,244,2020.5,4,1002,2665,30,76,666,2294,306,295,47.94051742553711,38.74052429199219,0.5568257495760918,0.5569182634353638,85,324,859,2000,39,281,0.5597800612449646,0.5229079127311707,0.1980445683002472,0.0989740639925003,0.4461182057857513,0.03363313525915146,0.03288783505558968,0.5428025126457214,0.5525935292243958,0.07920735329389572,0.1959633529186249,0.207781046628952,2024-02-09,0.7504690431519699,0.12157598499061914,0.10544090056285178
Madison South,2020 Q3,2020,23,51,135,2020.5,4,7117,7208,1421,1289,4791,4692,905,1226,37.53083801269531,40.78790283203125,1.757166020572186,1.757460236549377,826,869,5145,5248,596,722,0.6671191453933716,0.5583364963531494,0.6479302644729614,0.5700899958610535,0.6937370300292969,0.1148295104503632,0.07520117610692978,0.3379457592964172,0.3901003301143646,0.2931194007396698,0.2123537063598633,0.09944825619459152,2024-02-09,0.7280799112097669,0.12056048834628191,0.10016648168701443
Maplewood,2020 Q3,2020,23,52,9,2020.5,4,2559,2821,527,590,1579,1556,453,675,47.18737411499023,45.81896209716797,0.6193448901176453,0.6191527247428894,51,49,2425,2635,100,147,0.6744523644447327,0.6625628471374512,0.7356846332550049,0.7899839282035828,0.8561631441116333,0.03726843371987343,0.004046749789267778,0.6296818852424622,0.6994117498397827,0.4728183448314667,0.06682915985584259,0.01989911682903767,2024-02-09,0.9340659340659341,0.017369727047146403,0.052109181141439205
Markham,2020 Q3,2020,23,53,6,2020.5,4,2425,2617,488,546,1666,1670,271,401,40.66880798339844,41.69706344604492,0.5191608667373657,0.519254744052887,68,79,2238,2410,89,163,0.413350373506546,0.3989613652229309,0.8997318744659424,0.8640691637992859,0.9205467700958252,0.009593692608177662,0.007570629473775625,0.6506438255310059,0.7485281229019165,0.4420226216316223,0.06457975506782532,0.05745068565011024,2024-02-09,0.9209017959495606,0.030187237294612153,0.06228505922812381
Marshall Park,2020 Q3,2020,23,54,4,2020.5,4,1439,1493,268,278,1018,870,153,345,45.0596923828125,46.84675979614258,0.6105482578277588,0.6106621026992798,8,32,1383,1409,41,70,0.5185977220535278,0.5088974833488464,0.9085366129875183,0.8919363617897034,0.9206679463386536,0.007511231582611799,0.01187329087406397,0.7105678915977478,0.7614149451255798,0.603891134262085,0.05998512357473373,0.04779333993792534,2024-02-09,0.9437374413931681,0.021433355659745478,0.04688546550569324
Mill Park,2020 Q3,2020,23,55,151,2020.5,4,8650,9123,2366,2099,5387,5864,897,1160,33.9751091003418,36.42301940917969,1.058427251875401,1.05859375,733,994,6246,5839,1373,1720,0.568322479724884,0.5766628384590149,0.4627130627632141,0.5667329430580139,0.5048405528068542,0.2343230694532394,0.1910469979047775,0.1914295256137848,0.1683832257986069,0.2065545171499252,0.2530426681041718,0.2625124752521515,2024-02-09,0.6400306916584457,0.10895538748218787,0.18853447330921846
Montavilla,2020 Q3,2020,23,56,322,2020.5,4,16186,16942,3181,2872,11570,12078,1434,1992,35.74959182739258,38.45507431030273,2.17823600769043,2.178619861602783,1195,1322,12142,12928,1434,1830,0.5782561898231506,0.5327033996582031,0.5811697244644165,0.6219419240951538,0.6828259825706482,0.08819729834794998,0.08532019704580307,0.347182959318161,0.4903140962123871,0.1904739886522293,0.1534456163644791,0.1338614672422409,2024-02-09,0.7630740172352732,0.07803092905205997,0.10801558257584701
Mt Scott-Arleta,2020 Q3,2020,23,57,116,2020.5,4,7397,8037,1387,1482,5369,5653,641,902,36.43314743041992,39.00182723999023,0.8637601137161255,0.8639430403709412,229,378,6174,6759,675,771,0.493725061416626,0.5150896906852722,0.6263344287872314,0.6901379227638245,0.7583523988723755,0.1155324876308441,0.07178711891174316,0.3185242712497711,0.491946280002594,0.2083941251039505,0.1281755715608597,0.1102979779243469,2024-02-09,0.8409854423292273,0.04703247480403135,0.09593131765584173
Mt Tabor,2020 Q3,2020,23,58,143,2020.5,4,10196,10751,1650,1770,7122,6914,1423,2067,41.64230346679688,43.3736457824707,1.598198652267456,1.598502159118652,225,334,9278,9630,415,669,0.5435391664505005,0.4504941701889038,0.6338299512863159,0.6293010711669922,0.8437474370002747,0.04375414177775383,0.04440253600478172,0.555317759513855,0.6054929494857788,0.3259203433990479,0.09405304491519928,0.06788419187068939,2024-02-09,0.8957306297088643,0.031066877499767463,0.06222676960282764
Multnomah,2020 Q3,2020,23,59,76,2020.5,4,7510,8395,1291,1486,5506,5610,714,1299,37.21694183349609,39.49721527099609,1.442823767662048,1.443088293075562,308,450,6846,7382,456,700,0.3691480755805969,0.3365598022937775,0.4862237572669983,0.5183707475662231,0.7733619213104248,0.05045616254210472,0.02273307740688324,0.5624294281005859,0.6481351256370544,0.3566880524158478,0.1597158759832382,0.08380661904811859,2024-02-09,0.8793329362715903,0.05360333531864205,0.08338296605122096
North Tabor,2020 Q3,2020,23,60,147,2020.5,4,5213,5506,834,817,3803,3845,575,844,37.98878860473633,40.46058654785156,0.5852351784706116,0.5853435397148132,402,394,4422,4742,332,444,0.4732678830623627,0.4171438217163086,0.4537825584411621,0.4020881652832031,0.7560122013092041,0.05132086575031281,0.0686301738023758,0.4725123643875122,0.533524215221405,0.2289240509271622,0.175095871090889,0.1459575742483139,2024-02-09,0.8612422811478387,0.071558300036324,0.08063930257900472
Northwest,2020 Q3,2020,23,61,527,2020.5,4,13623,18319,1098,1460,11231,14615,1294,2245,36.38750457763672,36.74131393432617,1.55819662893191,1.558461546897888,343,794,12408,15909,712,1504,0.4263969957828522,0.4501731097698212,0.2792054712772369,0.2360049933195114,0.6033301949501038,0.02140782587230206,0.02055663987994194,0.685412585735321,0.7032976746559143,0.7394087314605713,0.1647912412881851,0.1230925768613815,2024-02-09,0.8684426005786342,0.04334297723674873,0.08210055134013865
Northwest Heights,2020 Q3,2020,23,62,8,2020.5,4,5693,5927,1707,1533,3584,3606,402,788,40.59978103637695,44.03619003295898,1.371370315551758,1.371601939201355,127,175,4612,4466,182,323,0.1064482778310776,0.2887559235095978,0.8854044675827026,0.8634869456291199,0.8531783819198608,0.009280330501496792,5.334283923730254e-4,0.7695841193199158,0.830566942691803,0.5870721936225891,0.0182673204690218,0.02092835120856762,2024-02-09,0.7535009279568078,0.029525898430909397,0.054496372532478486
Northwest Industrial,2020 Q3,2020,23,63,25,2020.5,3,55523,75590,5210,8075,44498,55717,5815,11798,38.89575576782227,40.60721969604492,30.89059988828376,31.47030590986833,2143,3801,48140,63314,2738,6122,0.486264169216156,0.4633666276931763,0.3555013835430145,0.3424146175384521,0.6233553886413574,0.03769248723983765,0.03384105488657951,0.6424113512039185,0.6791003942489624,0.5522142648696899,0.1769092679023743,0.1453332901000977,2024-02-09,0.8375975658155841,0.05028442915729594,0.08098954888212727
Old Town/Chinatown,2020 Q3,2020,23,64,254,2020.5,4,3893,4159,99,122,3641,3639,153,398,40.37778091430664,43.40354537963867,0.2806577980518341,0.2807061374187469,504,434,3132,3357,293,503,0.513095498085022,0.4758440852165222,0.2427135705947876,0.1552074253559113,0.3566713631153107,0.0853167474269867,0.204990416765213,0.558607280254364,0.3025221228599548,0.1132250055670738,0.2889612019062042,0.3312071561813354,2024-02-09,0.8071651839384467,0.10435200769415726,0.12094253426304401
Overlook,2020 Q3,2020,23,66,141,2020.5,4,6090,7229,987,1076,4645,5362,458,791,37.44049072265625,38.32625579833984,3.184040307998657,3.184558629989624,465,497,5235,6188,449,656,0.4147834479808807,0.3742731511592865,0.6020002365112305,0.4919716417789459,0.7882333993911743,0.08322493731975555,0.02780997939407825,0.4792174696922302,0.6326291561126709,0.1269525736570358,0.1367891579866409,0.07827691733837128,2024-02-09,0.8559966800387329,0.06875086457324664,0.09074560796790704
Parkrose,2020 Q3,2020,23,67,271,2020.5,4,6357,6253,1331,1194,4551,4376,475,682,34.93771743774414,38.12223815917969,2.009369850158691,2.00970458984375,947,1033,4158,3959,1011,1103,0.5355995297431946,0.5488036870956421,0.4966982007026672,0.5891407132148743,0.496459573507309,0.1246599107980728,0.1488422453403473,0.2156206220388412,0.2716435492038727,0.1573223173618317,0.2023545205593109,0.1554836481809616,2024-02-09,0.6331360946745562,0.16520070366224213,0.1763953302414841
Parkrose Heights,2020 Q3,2020,23,68,78,2020.5,4,6073,6171,1358,1169,3779,3956,937,1046,39.85465621948242,41.21404647827148,0.9736795425415039,0.9738451838493347,453,611,4628,4565,594,671,0.6311694383621216,0.4895637333393097,0.6163425445556641,0.6821227669715881,0.6901212334632874,0.1258018612861633,0.1086847186088562,0.2251238077878952,0.2823816537857056,0.210284635424614,0.07386650890111923,0.04455338418483734,2024-02-09,0.7397504456327986,0.09901150542861772,0.10873440285204991
Pearl,2020 Q3,2020,23,69,385,2020.5,4,5993,11019,289,848,5050,8401,654,1770,40.1361083984375,41.32660675048828,0.4454169869422913,0.4454922676086426,182,711,5276,9085,235,913,0.4840508103370667,0.3613375127315521,0.2820664644241333,0.2881582975387573,0.6212963461875916,0.05382689461112022,0.00255108973942697,0.6387547254562378,0.7496543526649475,0.07599741220474243,0.220100998878479,0.1113698929548264,2024-02-09,0.8244849804882476,0.06452491151647155,0.0828568835647518
Piedmont,2020 Q3,2020,23,70,114,2020.5,4,7025,7033,1338,1100,4925,5043,762,890,37.60556411743164,39.68357849121094,0.9636372327804565,1.150183439254761,1588,1041,4906,5431,743,749,0.536785364151001,0.6305797696113586,0.66191166639328,0.5610895752906799,0.7788639664649963,0.09891872853040695,0.07667337357997894,0.4323665201663971,0.5528368949890137,0.1855477541685104,0.1340594738721848,0.1359147131443024,2024-02-09,0.7722166927342529,0.1480164936726859,0.10649793829091427
Pleasant Valley,2020 Q3,2020,23,71,66,2020.5,4,12386,13409,3390,3126,7732,8207,1264,2075,36.56974411010742,38.30842590332031,6.691912740468979,6.694942474365234,639,1007,9532,9467,1116,1565,0.5266518592834473,0.6710641980171204,0.7670641541481018,0.736709713935852,0.6273157596588135,0.1335940659046173,0.1016595512628555,0.240465834736824,0.3124297857284546,0.3773545026779175,0.1238797232508659,0.1426106095314026,2024-02-09,0.7060183458870908,0.07509881422924901,0.11671265567902155
Portsmouth,2020 Q3,2020,23,72,97,2020.5,4,9650,10149,3035,2466,6017,6706,598,977,29.30427932739258,33.49660873413086,1.087768912315369,1.082287549972534,2122,2060,5825,6261,2202,2362,0.6274852752685547,0.5896608829498291,0.4301619827747345,0.5388815402984619,0.606013298034668,0.1937377601861954,0.1591602116823196,0.2360905557870865,0.3579797148704529,0.2567860186100006,0.241955429315567,0.3413829207420349,2024-02-09,0.6169080697605676,0.2029756626268598,0.2327322888954577
Powellhurst-Gilbert,2020 Q3,2020,23,73,426,2020.5,4,30717,33070,8797,7869,19082,21249,2839,3953,32.76080322265625,36.05202484130859,4.227553069591522,4.228308200836182,2680,3708,20618,19693,4743,5417,0.5312348008155823,0.5780891180038452,0.5022372007369995,0.5160860419273376,0.4840232133865356,0.2352483123540878,0.1593339890241623,0.1330056190490723,0.2124127447605133,0.2870382964611053,0.2529554069042206,0.1561333388090134,2024-02-09,0.5954944058058663,0.11212579377078924,0.163804052010886
Reed,2020 Q3,2020,23,74,49,2020.5,4,4399,4734,380,443,3353,3572,666,719,37.00999450683594,36.47856140136719,0.6795942187309265,0.6797158718109131,184,200,3864,3992,239,371,0.4453911781311035,0.4118116497993469,0.3781310319900513,0.4428634941577911,0.5825256109237671,0.04347826167941093,0.02996254712343216,0.4476218223571777,0.5173889994621277,0.294746607542038,0.1158505827188492,0.1199361383914948,2024-02-09,0.8432615124630334,0.04224757076468103,0.07836924376848331
Richmond,2020 Q3,2020,23,75,221,2020.5,4,11627,13508,1891,2126,8818,9949,918,1433,36.4444694519043,38.01589965820313,1.271680951118469,1.278241753578186,256,341,10527,12143,539,962,0.4185762107372284,0.4178436100482941,0.5839752554893494,0.5323757529258728,0.7876471877098083,0.04317070543766022,0.01699020899832249,0.5869521498680115,0.6659094095230103,0.2653845548629761,0.1381945013999939,0.09499010443687439,2024-02-09,0.8989487710986083,0.025244299674267102,0.0712170565590761
Rose City Park,2020 Q3,2020,23,76,115,2020.5,4,8958,9604,1768,1954,6393,6198,797,1451,40.10179138183594,42.24676513671875,1.196956276893616,1.197157502174377,265,363,8050,8585,351,552,0.4592228531837463,0.3911916613578796,0.6475023031234741,0.7454999089241028,0.8796155452728271,0.05075199156999588,0.02900990284979343,0.5381969809532166,0.653920590877533,0.2344049513339996,0.1006476283073425,0.05656170099973679,2024-02-09,0.8938983756768013,0.037796751353602664,0.05747605164514785
Roseway,2020 Q3,2020,23,77,86,2020.5,4,6353,6725,1132,1162,4575,4578,647,985,39.5218620300293,41.24189758300781,0.9211148545145988,0.9212505221366882,347,325,5396,5782,371,520,0.480951726436615,0.6589272618293762,0.7029805779457092,0.675387978553772,0.8148717880249023,0.05649914965033531,0.04807111248373985,0.4556915163993835,0.5294362306594849,0.2340433448553085,0.08368905633687973,0.05751348286867142,2024-02-09,0.8597769516728625,0.048327137546468404,0.07732342007434945
Russell,2020 Q3,2020,23,78,70,2020.5,4,3162,3241,641,551,1902,2083,620,607,43.0177116394043,43.60743713378906,0.7985862493515015,0.7987248301506042,188,279,2545,2431,207,316,0.2950819730758667,0.6309012770652771,0.8952250480651855,0.8321325778961182,0.7403998970985413,0.1015452519059181,0.0998137816786766,0.2268211990594864,0.3636871576309204,0.1970938444137573,0.08579842001199722,0.1292048990726471,2024-02-09,0.750077136686208,0.08608454180808392,0.09750077136686208
Sabin,2020 Q3,2020,23,79,51,2020.5,4,4149,4438,825,925,3028,2928,296,585,38.23518753051758,40.6583137512207,0.4705483540892601,0.4706281125545502,627,375,3384,3865,187,302,0.3825345933437347,0.3294327557086945,0.7097125053405762,0.662696897983551,0.8696271181106567,0.04673083126544952,0.02920260652899742,0.6247397661209106,0.6634380221366882,0.2960040867328644,0.1324341893196106,0.06731593608856201,2024-02-09,0.8708877872915728,0.08449752140603875,0.06804867057232988
